HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
851610,Electric instantaneous or storage water heaters,77581,Electr.storage water heaters & immersion heaters
851621,"Electric space heating apparatus, having storag",77582,"Electr.soil heating apparatus,space heating"
851629,Electric space heating apparatus and electric s,77582,"Electr.soil heating apparatus,space heating"
851631,Electro-thermic hair dryers,77583,"Electr.hair dressing apparatus,curlers etc."
851632,"Electro-thermic hair-dressing apparatus, nes",77583,"Electr.hair dressing apparatus,curlers etc."
851633,Electro-thermic hand-drying apparatus,77583,"Electr.hair dressing apparatus,curlers etc."
851640,Electric smoothing irons,77584,Electric smoothing irons
851650,Microwave ovens,77586,"Electro-thermic domestic appliances, n.e.s."
851660,"Ovens; cookers,cooking plates,boiling rings,gri",77586,"Electro-thermic domestic appliances, n.e.s."
851671,"Electro-thermic coffee or tea makers, domestic,",77586,"Electro-thermic domestic appliances, n.e.s."
851672,"Electro-thermic toasters, domestic",77586,"Electro-thermic domestic appliances, n.e.s."
851679,"Electro-thermic appliances, domestic, nes",77586,"Electro-thermic domestic appliances, n.e.s."
851680,Electric heating resistors,77587,Electric heating resistors
851690,Parts of electro-thermic apparatus of heading N,77589,Parts of the appliances of 775.81/82/83/84/86/87
851710,Telephone sets,7641,Elect.line telephonic & telegraphic apparatus
851720,Teleprinters,7641,Elect.line telephonic & telegraphic apparatus
851730,Telephonic or telegraphic switching apparatus,7641,Elect.line telephonic & telegraphic apparatus
851740,"Apparatus, for carrier-current line systems, ne",7641,Elect.line telephonic & telegraphic apparatus
851781,"Telephonic apparatus, nes",7641,Elect.line telephonic & telegraphic apparatus
851782,"Telegraphic apparatus, nes",7641,Elect.line telephonic & telegraphic apparatus
851790,Parts of electrical apparatus for line telephon,76491,Parts of apparatus of 764.1-
851810,Microphones and stands therefor,7642,"Microphones,loudspeakers,amplifiers"
851821,"Single loudspeakers, mounted in the same enclos",7642,"Microphones,loudspeakers,amplifiers"
851822,"Multiple loudspeakers, mounted in the same encl",7642,"Microphones,loudspeakers,amplifiers"
851829,"Loudspeakers, nes",7642,"Microphones,loudspeakers,amplifiers"
851830,"Headphones, earphones and combined microphone/s",7641,Elect.line telephonic & telegraphic apparatus
851840,Audio-frequency electric amplifiers,7642,"Microphones,loudspeakers,amplifiers"
851850,Electric sound amplifier sets,7642,"Microphones,loudspeakers,amplifiers"
851890,"Parts of microphones,loudspeakers,headphones,ea",76492,Parts of apparatus of 764.2-
851910,Coin or disc-operated record-players,76311,"Gramophones,electric,coin-operated"
851921,"Record-players without loudspeaker, nes",76318,Other electric gramophones & record players
851929,"Record-players, nes",76318,Other electric gramophones & record players
851931,Turntables with automatic record changing mecha,76318,Other electric gramophones & record players
851939,"Turntables, nes",76318,Other electric gramophones & record players
851940,Transcribing machines,76388,Dictating mach.and other sound recorders
851991,"Sound reproducing apparatus,cassette type,not i",76388,Dictating mach.and other sound recorders
851999,"Sound reproducing apparatus, not incorporating",76388,Dictating mach.and other sound recorders
852010,Dictating mach not capable of operating without,76388,Dictating mach.and other sound recorders
852020,Telephone answering machines,76388,Dictating mach.and other sound recorders
852031,Magnetic tape rec incorporating sound reproduci,76388,Dictating mach.and other sound recorders
852039,Magnetic tape recorders incorporating sound rep,76388,Dictating mach.and other sound recorders
852090,Magnetic tape recorders and other sound recordi,76388,Dictating mach.and other sound recorders
852110,Video recording or reproducing apparatus magnet,76381,Television image and sound recorders/reproducers
852190,Video recording or reproducing apparatus nes,76381,Television image and sound recorders/reproducers
852210,Pick-up cartridges,76499,Parts of apparatus of 763--
852290,Parts and accessories of apparatus of heading N,76499,Parts of apparatus of 763--
852311,"Unrecorded magnetic tapes, of a width not excee",89831,Prepared media for sound or similar recording
852312,"Unrecorded magnetic tapes,of a width exceeding",89831,Prepared media for sound or similar recording
852313,"Unrecorded magnetic tapes, of a width exceeding",89831,Prepared media for sound or similar recording
852320,Unrecorded magnetic discs,89831,Prepared media for sound or similar recording
852390,Prepared unrecorded media for sound recording o,89831,Prepared media for sound or similar recording
852410,Recorded gramophone records,89832,"Gramophome records,recorded tapes etc."
852421,"Recorded magnetic tapes, of a width not exceedi",89832,"Gramophome records,recorded tapes etc."
852422,"Recorded magnetic tapes,of a width exceeding 4m",89832,"Gramophome records,recorded tapes etc."
852423,"Recorded magnetic tapes, of a width exceeding 6",89832,"Gramophome records,recorded tapes etc."
852490,Recorded media for sound or other similarly rec,89832,"Gramophome records,recorded tapes etc."
852510,Transmission apparatus for radio-teleph radio-b,7643,Radiotelegraphic & radiotelephonic transmitters
852520,"Transmission apparatus, for radioteleph incorpo",7643,Radiotelegraphic & radiotelephonic transmitters
852530,Television cameras,76482,Television cameras
852610,Radar aparatus,76483,"Radio navigational aid apparatus,radar apparatus"
852691,Radio navigational aid apparatus,76483,"Radio navigational aid apparatus,radar apparatus"
852692,Radio remote control apparatus,76483,"Radio navigational aid apparatus,radar apparatus"
852711,Radio broad rece capable of op w/o an external,7622,"Radio-broadcast receivers portable,incl.sound rec."
852719,Radio broad rece capable of op w/o an external,7622,"Radio-broadcast receivers portable,incl.sound rec."
852721,Radio rece not capable of op w/o ext source of,7621,Radio-broadcast receivers for motor vehicles
852729,Radio rece not capable of op w/o ext source of,7621,Radio-broadcast receivers for motor vehicles
852731,Radio broad rece combined with sound record/rep,7628,Other radio-broadcast receivers
852732,Radio broad rece not combi with sound recording,7628,Other radio-broadcast receivers
852739,Radio-broadcast receivers nes,7628,Other radio-broadcast receivers
852790,Radio reception apparatus nes,76481,Radiotelephonic or radiotelegraphic receivers
852810,Television receivers including video monitors a,7611,"Television receivers,colour"
852820,Television receivers an including video monitor,7612,"Television receivers,monochrome"
852910,Aerials and aerial reflectors of all kinds; par,76493,"Parts of a apparatus of 761--,762--,764.3-,764.8-"
852990,Parts suitable for use solely or princ with the,76493,"Parts of a apparatus of 761--,762--,764.3-,764.8-"
853010,"Electrical signalling,safety or traffic control",77882,"Elect.traffic control equip.for railways,roads etc"
853080,"Electrical signalling, safety or traffic contro",77882,"Elect.traffic control equip.for railways,roads etc"
853090,"Parts of electrical signalling, safety or traff",77882,"Elect.traffic control equip.for railways,roads etc"
853110,Burglar or fire alarms and similar apparatus,77883,Elect.sound & visual signalling apparatus
853120,Indicator panels incorporating liquid crystal d,77883,Elect.sound & visual signalling apparatus
853180,"Electric sound or visual signalling apparatus,",77883,Elect.sound & visual signalling apparatus
853190,Parts of electric sound or visual signalling ap,77883,Elect.sound & visual signalling apparatus
853210,Fixed capacitors designed for use in 50/60 Hz c,77884,"Elect.capacitors,condensers, fixed or variable"
853221,"Electrical capacitors, fixed, tantalum, nes",77884,"Elect.capacitors,condensers, fixed or variable"
853222,"Electrical capacitors, fixed, aluminium electro",77884,"Elect.capacitors,condensers, fixed or variable"
853223,"Electrical capacitors, fixed, ceramic dielectri",77884,"Elect.capacitors,condensers, fixed or variable"
853224,"Electrical capacitors, fixed, ceramic dielectri",77884,"Elect.capacitors,condensers, fixed or variable"
853225,"Electrical capacitors, fixed, dielectric of pap",77884,"Elect.capacitors,condensers, fixed or variable"
853229,"Electrical capacitors, fixed, nes",77884,"Elect.capacitors,condensers, fixed or variable"
853230,"Electrical capacitors, variable or adjustable (",77884,"Elect.capacitors,condensers, fixed or variable"
853290,Parts of electrical capacitors,77884,"Elect.capacitors,condensers, fixed or variable"
853310,"Electrical resistors, fixed carbon, composition",7723,"Resistors,fixed or variable and parts"
853321,Electrical resistors fixed for a power handling,7723,"Resistors,fixed or variable and parts"
853329,"Electrical resistors, fixed, other than heating",7723,"Resistors,fixed or variable and parts"
853331,"Wirewound variable resistors, including rheosta",7723,"Resistors,fixed or variable and parts"
853339,"Wirewound variable resistors, including rheosta",7723,"Resistors,fixed or variable and parts"
853340,"Variable resistors, including rheostats and pot",7723,"Resistors,fixed or variable and parts"
853390,"Parts of electrical resistors, rheostats and po",7723,"Resistors,fixed or variable and parts"
853400,Printed circuits,7722,Printed circuits and parts thereof
853510,"Electrical fuses, for a voltage exceeding 1,000",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853521,Automatic circuit breakers for a voltage exceed,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853529,"Automatic circuit breakers, for a voltage excee",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853530,"Isolating switches and make-and-break switches,",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853540,"Lightning arresters, voltage limiters and surge",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853590,Electrical app for switching or protec elec cir,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853610,"Electrical fuses, for a voltage not exceeding 1",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853620,Automatic circuit breakers for a voltage not ex,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853630,Electrical app for protecting electric circuits,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853641,Electrical relays for a voltage not exceeding 6,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853649,Electrical relays for a voltage exceed 60 V but,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853650,Electrical switches for a voltage not exceeding,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853661,"Electrical lamp-holders, for a voltage not exce",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853669,"Electrical plugs and sockets, for a voltage not",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853690,Electrical app for switching or protec elec cir,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853710,"Boards, panels, including numerical control pan",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853720,"Boards, panels, including numerical control pan",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853810,"Boards,panels,etc for gds of heading 85.37, not",7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853890,Parts for use with the apparatus of heading no.,7721,"Elect.app.such as switches,relays,fuses,plugs etc."
853910,Sealed beam lamp units,77832,"Electr.lighting & signaling equip.,defrosters etc."
853921,"Filament lamps, tungsten halogen",77821,"Filament lamps,no infra-red-ultra-violet lamps"
853922,"Filament lamps,of a power not exceed 200 W and",77821,"Filament lamps,no infra-red-ultra-violet lamps"
853929,"Filament lamps, excluding ultraviolet or infra-",77821,"Filament lamps,no infra-red-ultra-violet lamps"
853931,"Fluorescent lamps, hot cathode",77822,"Discharge lamps,other than ultra-violet"
853939,"Discharge lamps, other than ultra-violet lamps,",77822,"Discharge lamps,other than ultra-violet"
853940,Ultra-violet or infra-red lamps; arc lamps,77824,"Infra-red lamps,ultra-violet lamps & arc-lamps"
853990,"Parts of electric filament or discharge lamps,U",77829,Parts of the lamps of 778.2-
854011,"Cathode-ray television picture tubes,including",7761,"Television picture tubes,cathode ray"
854012,Cathode-ray TV picture tubes incl video monitor,7761,"Television picture tubes,cathode ray"
854020,"Television camera tubes, image converter and ot",7762,Other electr.valves and tubes
854030,"Cathode-ray tubes, nes",7762,Other electr.valves and tubes
854041,Magnetron tubes,7762,Other electr.valves and tubes
854042,Klystron tubes,7762,Other electr.valves and tubes
854049,"Microwave tubes, nes",7762,Other electr.valves and tubes
854081,Receiver or amplifier valves and tubes,7762,Other electr.valves and tubes
854089,"Valve and tubes, nes",7762,Other electr.valves and tubes
854091,Parts of cathode-ray tubes,77689,Parts of components of 776--
854099,"Parts of valve and tubes, nes",77689,Parts of components of 776--
854110,"Diodes, other than photosensitive or light emit",7763,"Diodes,transistors and sim.semi-conductor devices"
854121,"Transistors,oth than photosensitive,with a diss",7763,"Diodes,transistors and sim.semi-conductor devices"
854129,"Transistors, other than photosensitive transist",7763,"Diodes,transistors and sim.semi-conductor devices"
854130,"Thyristors, diacs and triacs, other than photos",7763,"Diodes,transistors and sim.semi-conductor devices"
854140,"Photosensitive semiconductor devices,photovolta",7763,"Diodes,transistors and sim.semi-conductor devices"
854150,"Semiconductor devices, nes",7763,"Diodes,transistors and sim.semi-conductor devices"
854160,Mounted piezo-electric crystals,77681,"Piezo-electric crystals,mounted"
854190,Parts of mounted piezo-electric crystals and se,77689,Parts of components of 776--
854211,"Monolithic integrated circuits, digital",7764,Electronic microcircuits
854219,"Monolithic integrated circuits, nes",7764,Electronic microcircuits
854220,Hybrid integrated circuits,7764,Electronic microcircuits
854280,Electronic integrated circuits and microassembl,7764,Electronic microcircuits
854290,Parts of electronic integrated circuits and mic,77689,Parts of components of 776--
854310,Particle accelerators,77885,Particle accelerators and parts
854320,Signal generators,77886,Other elect.appl.having individual functions
854330,"Machines & apparatus for electroplating, electr",77886,Other elect.appl.having individual functions
854380,"Electrical machines and apparatus, having indiv",77886,Other elect.appl.having individual functions
854390,Parts of electrical machines & apparatus having,77886,Other elect.appl.having individual functions
854411,Insulated (including enamelled or anodised) win,7731,"Insulated,elect.wire,cable,bars,strip and the like"
854419,Insulated (including enamelled or anodised) win,7731,"Insulated,elect.wire,cable,bars,strip and the like"
854420,Co-axial cable and other co-axial electric cond,7731,"Insulated,elect.wire,cable,bars,strip and the like"
854430,Ignition wiring sets&oth wiring sets of a kind,7731,"Insulated,elect.wire,cable,bars,strip and the like"
854441,"Electric conductors,for a voltage not exceeding",7731,"Insulated,elect.wire,cable,bars,strip and the like"
854449,"Electric conductors, for a voltage not exceedin",7731,"Insulated,elect.wire,cable,bars,strip and the like"
854451,"Electric conductors,for a voltage >80V but=<1,0",7731,"Insulated,elect.wire,cable,bars,strip and the like"
854459,"Electric conductors, for a voltage >80V but not",7731,"Insulated,elect.wire,cable,bars,strip and the like"
854460,"Electric conductors, for a voltage exceeding 1,",7731,"Insulated,elect.wire,cable,bars,strip and the like"
854470,"Optical fibre cables, made up of individually s",6642,Optical glass and elements of optical glass
854511,"Carbon or graphite electrodes, of a kind used f",77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854519,"Carbon or graphite electrodes,of a kind used fo",77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854520,Carbon or graphite brushes,77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854590,"Art. of carbon or graphite,of a kind used for e",77887,"Carbon brushes,arc-lamp carbons,carbon electrodes"
854610,Electrical insulators of glass,77322,Electrical insulators of glass
854620,Electrical insulators of ceramics,77323,Electrical insulators of ceramic materials
854690,"Electrical insulators, nes",77324,Electrical insulators of other materials
854710,Insulating fittings of ceramics for elec machin,77326,"Insulating fittings for electrical machines,ceram."
854720,Insulating fittings of plastics for elec machin,77327,Insulating fittings for electrical machines other
854790,Insulating fittings for electrical mach applian,77325,"Insulating fittings for electrical machines,glass"
854800,"Electrical parts of machinery or apparatus, nes",77889,Elect.parts of machinery and apparatus n.e.s.
860110,Rail locomotives powered from an external sourc,7911,"Rail locomotives,electric"
860120,Rail locomotives powered by electric batteries,7911,"Rail locomotives,electric"
860210,"Rail locomotives, diesel-electric",7912,Other rail locomotives; tenders
860290,Rail locomotives nes and locomotive tenders,7912,Other rail locomotives; tenders
860310,Self-propelled railway cars powered from an ext,7913,"Railway & tramway coaches,vans,trucks etc."
860390,Self-propelled railway cars nes,7913,"Railway & tramway coaches,vans,trucks etc."
860400,Railway maintenance-of-way service vehicles,79151,"Rail&tramway rolling stock,workshops,cranes etc."
860500,"Railway passenger and special purpose coaches,",7914,Railway & tramway passenger coaches & luggage vans
860610,"Railway tank cars, not self-propelled",79152,"Rail&tramway goods vans,wagons and trucks"
860620,"Railway cars, insulated or refrigerated, other",79152,"Rail&tramway goods vans,wagons and trucks"
860630,"Railway cars, self-discharging, other than tank",79152,"Rail&tramway goods vans,wagons and trucks"
860691,"Railway cars, closed and covered",79152,"Rail&tramway goods vans,wagons and trucks"
860692,"Railway cars, open, with non-removable sides of",79152,"Rail&tramway goods vans,wagons and trucks"
860699,Railway cars nes,79152,"Rail&tramway goods vans,wagons and trucks"
860711,Driving bogies and bissel-bogies,79199,Parts of the headings 791.1- to 791.5-
860712,Bogies and bissel-bogies nes,79199,Parts of the headings 791.1- to 791.5-
860719,Axles and wheels and parts,79199,Parts of the headings 791.1- to 791.5-
860721,Air brakes and parts for railway rolling stock,79199,Parts of the headings 791.1- to 791.5-
860729,Brakes nes and parts thereof for railway rollin,79199,Parts of the headings 791.1- to 791.5-
860730,Coupling devices and parts for railway rolling,79199,Parts of the headings 791.1- to 791.5-
860791,Locomotive parts nes,79199,Parts of the headings 791.1- to 791.5-
860799,Railway rolling stock parts nes,79199,Parts of the headings 791.1- to 791.5-
860800,"Signalling devices for railways, waterways and",79191,Rail&tramway track fixtures&fittings;for signal.
860900,Cargo containers designed to be carried by one,78613,"Containers, spec.designed for carriage"
870110,Pedestrian controlled tractors,7224,"Wheeled tractors,not incl. in 744.11/783.2-"
870120,Road tractors for semi-trailers (truck tractors,7832,Road tractors and semi-trailers
870130,Track-laying tractors (crawlers),7223,Track-laying tractors
870190,Wheeled tractors nes,7224,"Wheeled tractors,not incl. in 744.11/783.2-"
870210,Diesel powered buses with a seating capacity of,7831,Public-service type passenger motor vehicles etc.
870290,Buses with a seating capacity of more than nine,7831,Public-service type passenger motor vehicles etc.
870310,"Snowmobiles, golf cars and similar vehicles",7821,Motor vehicles for transport of goods/materials
870321,Automobiles with reciprocating piston engine di,7810,"Passenger motor cars,for transport of pass.& goods"
870322,Automobiles with reciprocating piston engine di,7810,"Passenger motor cars,for transport of pass.& goods"
870323,Automobiles with reciprocating piston engine di,7810,"Passenger motor cars,for transport of pass.& goods"
870324,Automobiles with reciprocating piston engine di,7810,"Passenger motor cars,for transport of pass.& goods"
870331,Automobiles with diesel engine displacing not m,7810,"Passenger motor cars,for transport of pass.& goods"
870332,Automobiles with diesel engine displacing more,7810,"Passenger motor cars,for transport of pass.& goods"
870333,Automobiles with diesel engine displacing more,7810,"Passenger motor cars,for transport of pass.& goods"
870390,Automobiles nes including gas turbine powered,7810,"Passenger motor cars,for transport of pass.& goods"
870410,Dump trucks designed for off-highway use,7821,Motor vehicles for transport of goods/materials
870421,Diesel powered trucks with a GVW not exceeding,7821,Motor vehicles for transport of goods/materials
870422,Diesel powered trucks with a GVW exc five tonne,7821,Motor vehicles for transport of goods/materials
870423,Diesel powered trucks with a GVW exceeding twen,7821,Motor vehicles for transport of goods/materials
870431,Gas powered trucks with a GVW not exceeding fiv,7821,Motor vehicles for transport of goods/materials
870432,Gas powered trucks with a GVW exceeding five to,7821,Motor vehicles for transport of goods/materials
870490,Trucks nes,7821,Motor vehicles for transport of goods/materials
870510,Mobile cranes,7822,Special purpose motor lorries and vans
870520,Mobile drilling derricks,7822,Special purpose motor lorries and vans
870530,Fire fighting vehicles,7822,Special purpose motor lorries and vans
870540,Mobile concrete mixers,7822,Special purpose motor lorries and vans
870590,Special purpose motor vehicles nes,7822,Special purpose motor lorries and vans
870600,Chassis fitted with engines for the vehicles of,7841,Chassis fitted with engines for motor vehicles
870710,Bodies for passenger carrying vehicles,7842,Bodies for the motor vehicles of 722/781/782/783
870790,"Bodies for tractors, buses, trucks and special",7842,Bodies for the motor vehicles of 722/781/782/783
870810,Bumpers and parts for motor vehicles,7849,Other parts & accessories of motor vehicles
870821,Safety seat belts for motor vehicles,7849,Other parts & accessories of motor vehicles
870829,Parts and accessories of bodies nes for motor v,7849,Other parts & accessories of motor vehicles
870831,Mounted brake linings for motor vehicles,7849,Other parts & accessories of motor vehicles
870839,Brake system parts nes for motor vehicles,7849,Other parts & accessories of motor vehicles
870840,Tansmissions for motor vehicles,7849,Other parts & accessories of motor vehicles
870850,Drive axles with differential for motor vehicle,7849,Other parts & accessories of motor vehicles
870860,Non-driving axles and parts for motor vehicles,7849,Other parts & accessories of motor vehicles
870870,Wheels including parts and accessories for moto,7849,Other parts & accessories of motor vehicles
870880,Shock absorbers for motor vehicles,7849,Other parts & accessories of motor vehicles
870891,Radiators for motor vehicles,7849,Other parts & accessories of motor vehicles
870892,Mufflers and exhaust pipes for motor vehicles,7849,Other parts & accessories of motor vehicles
870893,Clutches and parts for motor vehicles,7849,Other parts & accessories of motor vehicles
870894,"Steering wheels, steering columns and steering",7849,Other parts & accessories of motor vehicles
870899,Motor vehicle parts nes,7849,Other parts & accessories of motor vehicles
870911,"Work trucks, electrically powered, for use in f",74411,"Work trucks,mechanic. propel.,for short distances"
870919,Work trucks not electrically powered,74411,"Work trucks,mechanic. propel.,for short distances"
870990,Work truck parts,74419,Parts of the trucks of 744.11
871000,"Tanks and other armoured fighting vehicles, mot",95101,Tanks and other armoured fighting vehicles
871110,Motorcycles with reciprocating piston engine di,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871120,Motorcycles with reciprocating piston engine di,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871130,Motorcycles with reciprocating piston engine di,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871140,Motorcycles with reciprocating piston engine di,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871150,Motorcycles with reciprocating piston engine di,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871190,Motorcycles with other than a reciprocating pis,7851,"Motorcycles,auto-cycles and cycles with an aux.mot"
871200,Bicycles and other cycles (including delivery t,7852,"Cyles,not motorized"
871310,Wheelchairs not mechanically propelled,78531,"Invalid cariages,motorized or not"
871390,"Wheelchairs, mechanically propelled",78531,"Invalid cariages,motorized or not"
871411,Motorcycle saddles,78539,Parts of accessories of 785--
871419,Motorcycle parts nes,78539,Parts of accessories of 785--
871420,Wheelchair parts nes,78539,Parts of accessories of 785--
871491,"Bicycle frames and forks, and parts thereof",78539,Parts of accessories of 785--
871492,Bicycle wheel rims and spokes,78539,Parts of accessories of 785--
871493,Bicycle hubs and free-wheel sprocket wheels,78539,Parts of accessories of 785--
871494,"Bicycle brakes, including coaster braking hubs,",78539,Parts of accessories of 785--
871495,Bicycle saddles,78539,Parts of accessories of 785--
871496,Bicycle pedals and crank-gear and parts thereof,78539,Parts of accessories of 785--
871499,Bicycle parts nes,78539,Parts of accessories of 785--
871500,Baby carriages and parts thereof,8941,"Baby carriages,and parts"
871610,Trailers for housing or camping,78611,Trailers & semi-trailers of the caravan type
871620,Trailers for agricultural purposes,78612,Trailers & semi-trailers for transport of goods
871631,Tanker trailers and semi-trailers,78612,Trailers & semi-trailers for transport of goods
871639,Trailers nes for the transport of goods,78612,Trailers & semi-trailers for transport of goods
871640,Trailers and semi-trailers nes,78681,"Other vehicles,not mechanically propelled"
871680,"Wheelbarrows, hand-carts, rickshaws and other h",78681,"Other vehicles,not mechanically propelled"
871690,Trailer and other vehicle parts nes,78689,"Parts of the trailers of 786.11,786.12,786.81"
880110,Gliders and hang gliders,79281,Aircraft not fitted with means of propulsion
880190,"Balloons, dirigibles and non-powered aircraft n",79282,Balloons and airships
880211,Helicopters of an unladen weight not exceeding,7921,Helicopters
880212,"Helicopters of an unladen weight exceeding 2,00",7921,Helicopters
880220,Aircraft nes of an unladen weight not exceeding,7922,Aircraft not exceeding an unladen weight 2000 kg
880230,"Aircraft nes of an unladen weight > 2,000 kg bu",7923,Aircraft not exceeding an unladen weight 15000 kg
880240,"Aircraft nes of an unladen weight exceeding 15,",7924,Aircraft exceeding an unladen weight of 15000 kg
880250,Spacecraft (including satellites) and spacecraf,7924,Aircraft exceeding an unladen weight of 15000 kg
880310,Aircraft propellers and rotors and parts thereo,7929,"Parts of heading 792--,excl.tyres,engines"
880320,Aircraft under-carriages and parts thereof,7929,"Parts of heading 792--,excl.tyres,engines"
880330,Aircraft parts nes,7929,"Parts of heading 792--,excl.tyres,engines"
880390,"Parts of balloons, dirigibles, and spacecraft n",7929,"Parts of heading 792--,excl.tyres,engines"
880400,Parachutes and parts and accessories thereof,89998,Parachutes and parts
880510,Aircraft launching and deck-arrestor gear and p,79283,Catapults & sim.aircraft launching gear
880520,Flight simulators and parts thereof,79283,Catapults & sim.aircraft launching gear
890110,"Cruise ships, excursion boats etc principally d",79323,Other vessels for the transport of goods
890120,Tankers,79322,Tankers of all kinds
890130,Refrigerated vessels other than tankers,79323,Other vessels for the transport of goods
890190,Cargo vessels nes and other vessels for the tra,79323,Other vessels for the transport of goods
890200,Fishing vessels and factory ships,79324,"Trawlers and other fishing vessels,factory ships"
890310,Inflatable pleasure craft,79321,Yachts & other vessels for pleasure or sports
890391,"Sailboats, with or without auxiliary motor",79321,Yachts & other vessels for pleasure or sports
890392,"Motorboats, other than outboard motorboats",79321,Yachts & other vessels for pleasure or sports
890399,"Rowing boats, canoes, sculls and other pleasure",79321,Yachts & other vessels for pleasure or sports
890400,Tugs and pusher craft,79381,Vessels specially designed for towing
890510,Dredgers,79382,"Light vessels,fire-floats,dredgers of all kind"
890520,Floating or submersible drilling or production,79382,"Light vessels,fire-floats,dredgers of all kind"
890590,Floating docks and vessels which perform specia,79382,"Light vessels,fire-floats,dredgers of all kind"
890600,"Warships, lifeboats, hospital ships and vessels",7931,Warships of all kinds
890710,Inflatable rafts including those for carrying s,79383,Floating structures other than vessels
890790,"Buoys, beacons, coffer-dams, pontoons and other",79383,Floating structures other than vessels
890800,Vessels and other floating structures for break,7933,"Ships,boats and other vessels for breaking up"
900110,"Optical fbrs,optical fbr bundles&cables,oth tha",87109,Optical appliances and instruments
900120,Sheets and plates of polarising material,87109,Optical appliances and instruments
900130,Contact lenses,88411,"Lenses,prisms,mirrors,optical elements,unmounted"
900140,Spectacle lenses of glass,88411,"Lenses,prisms,mirrors,optical elements,unmounted"
900150,Spectacle lenses of other materials,87109,Optical appliances and instruments
900190,"Prisms, mirrors & other optical elements of any",87109,Optical appliances and instruments
900211,"Objective lenses for cameras,projectors or phot",88412,"Lenses,prisus,mirrors,optical elements,mounted"
900219,"Objective lenses, nes",88412,"Lenses,prisus,mirrors,optical elements,mounted"
900220,Optical filters,88412,"Lenses,prisus,mirrors,optical elements,mounted"
900290,"Lenses, prisms, mirrors and other optical eleme",88412,"Lenses,prisus,mirrors,optical elements,mounted"
900311,"Frames and mountings for spectacles, goggles or",88421,"Frames and mountings,parts for spectacles etc."
900319,"Frames and mountings for spectacles,goggles or",88421,"Frames and mountings,parts for spectacles etc."
900390,"Parts for frames and mountings for spectacles,",88421,"Frames and mountings,parts for spectacles etc."
900410,Sunglasses,88422,"Spectacles,pince-nez,lorgnettes and the like"
900490,"Spectacles, goggles and the like, corrective, p",88422,"Spectacles,pince-nez,lorgnettes and the like"
900510,Binoculars,87101,"Refracting telescopes,prismatic or not"
900580,"Monoculars, oth optical telescopes, astronomica",87102,"Astronomical instruments,n.e.s."
900590,"Parts and accessories (including mountings), of",87102,"Astronomical instruments,n.e.s."
900610,Cameras of a kind used for preparing printing p,88111,"Photographic,cameras"
900620,Cameras of a kind used for recording doc on mic,88111,"Photographic,cameras"
900630,"Cameras designed for special use, underwater, a",88111,"Photographic,cameras"
900640,Instant print cameras,88111,"Photographic,cameras"
900651,"Cameras, single lens reflex, for roll film of a",88111,"Photographic,cameras"
900652,Cameras for roll film of a width less than 35 m,88111,"Photographic,cameras"
900653,"Cameras for roll film of a width of 35 mm, nes",88111,"Photographic,cameras"
900659,"Photographic, other than cinematographic camera",88111,"Photographic,cameras"
900661,Photographic discharge lamp (electronic) flashl,88112,"Photographic,flashlight apparatus"
900662,"Flashbulbs, flashcubes and the like",88112,"Photographic,flashlight apparatus"
900669,"Photographic flashlight apparatus, nes",88112,"Photographic,flashlight apparatus"
900691,Parts and accessories for photographic cameras,88119,Parts of apparatus of 881.1-
900699,Parts and accessories for photographic flashlig,88119,Parts of apparatus of 881.1-
900711,Cinematographic cameras for film of < 16 mm wid,88121,"Cinematographic cameras,projectors,sound-rec,<16mm"
900719,"Cinematographic cameras, nes",88121,"Cinematographic cameras,projectors,sound-rec,<16mm"
900721,Cinematographic projectors for film of less tha,88121,"Cinematographic cameras,projectors,sound-rec,<16mm"
900729,"Cinematographic projectors, nes",88121,"Cinematographic cameras,projectors,sound-rec,<16mm"
