HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
847420,Crushing/grinding machines for earth/ stone/ore,72832,Minrl crushing etc machn
847431,Concrete or mortar mixers,72833,"Mnrl mixing,kneading mch"
847432,Machines for mixing mineral substances with bit,72833,"Mnrl mixing,kneading mch"
847439,Mixing or kneading machines nes for earth or ot,72833,"Mnrl mixing,kneading mch"
847480,"Mach for agglomerating minerals fuels,mach for",72834,Minrl moulding etc machn
847490,Pts of sorting/screening/mixing/crushing/grindi,72839,Pts nes of machy of 7283
847510,"Mach for assembling electric lamps, tubes, flas",72841,Glass/lamp wkng mach nes
847520,Machines for manufacturing or hot working glass,72841,Glass/lamp wkng mach nes
847590,Parts of glass working machines,72851,Glass-working machy part
847611,Automatic gds-vending mach incorporating heatin,74595,Automatic vending machs
847619,"Automatic goods-vending machines, nes",74595,Automatic vending machs
847690,Parts of automatic goods-vending machine,74597,Automatic vending machs
847710,Injection-moulding machines for working rubber,72842,Rubber/plastics wrkg mch
847720,Extruders for working rubber or plastics nes,72842,Rubber/plastics wrkg mch
847730,Blow moulding machines for working rubber or pl,72842,Rubber/plastics wrkg mch
847740,Vacuum mld mach & other thermoforming mach to w,72842,Rubber/plastics wrkg mch
847751,Mach for moulding/retreading pneu tires or to m,72842,Rubber/plastics wrkg mch
847759,Mach for moulding or otherwise forming rubber o,72842,Rubber/plastics wrkg mch
847780,Mach for working rubber or plastics or for the,72842,Rubber/plastics wrkg mch
847790,Pts of mach for wrkg rubber or plas or for the,72852,Plastic/rubber mach part
847810,Machinery for preparing or making up tobacco ne,72843,Tobacco industry mch nes
847890,Parts of machinery for preparing or making up t,72853,Tobacco machinery parts
847910,"Mach for public works,building or the like,nes",72348,Public works machnry nes
847920,Mach for the extraction/prep of animal/ fixed f,72721,Oil/fat extract machines
847930,Press for the mfr of part/fib board or for trea,72844,Wood/cork presses etc.
847940,"Rope or cable-making machines, nes having indiv",72849,"Machnry nes,indiv functn"
847981,Mach for treating mtl inc electric wire coil-wi,72846,Mtal treating machny nes
847982,Mach for mixing/kneading/crushing/grinding etc,72849,"Machnry nes,indiv functn"
847989,Machines & mechanical appliances nes having ind,72849,"Machnry nes,indiv functn"
847990,Parts of machines & mechanical appliances nes h,72855,"Parts nes, machines 7284"
848010,"Boxes, moulding, for metal foundry",74911,Foundry moulds etc nes
848020,"Bases, mould",74912,Mould bases
848030,"Patterns, moulding",74913,Moulding patterns
848041,"Moulds, injection or compression types, for met",74914,Inject/comp moulds metal
848049,"Moulds for metal or metal carbides, nes",74915,Moulds nes metal/carbide
848050,Moulds for glass,74916,Moulds for glass
848060,Moulds for mineral materials,74917,Moulds for minerals
848071,"Moulds, injection or compression types, for rub",74918,Inject/comp mould rubber
848079,"Moulds for rubber or plastics, nes",74919,Mould nes rubber/plastic
848110,"Valves, pressure reducing",7471,Pressure reducing valves
848120,Valves for oleohydraulic or pneumatic transmiss,7472,Pneumat/hydraulic valves
848130,"Valves, check",7473,Check valves
848140,"Valves, safety or relief",7474,Safety/relief valves
848180,"Taps, cocks, valves and similar appliances, nes",7478,Taps/cocks/valves nes
848190,"Parts of taps, cocks, valves or similar applian",7479,Tap/cock/valve parts
848210,"Bearings, ball",7461,Ball bearings
848220,"Bearings, tapered roller, including cone and ta",7462,Tapered roller bearings
848230,"Bearings, spherical roller",7463,Spherical roller bearing
848240,"Bearings, needle roller",7464,Needle roller bearings
848250,"Bearings, cylindrical roller, nes",7465,Cyl roller bearings nes
848280,"Bearings, ball or roller, nes, including combin",7468,Ball/roller bearings nes
848291,"Balls, needles and rollers for bearings",74691,Bearing ball/needle/roll
848299,"Bearing parts, nes",74699,Ball etc bearng part nes
848310,"Transmission shafts and cranks, including cam s",7481,Transmission shafts
848320,"Bearing housings, incorporating ball or roller",74821,Ball/roll bearing housng
848330,"Bearing housings,not incorporating ball/roller",74822,Bearing housings nes
848340,"Gears and gearing,ball screws,gear boxes,speed",7484,Gears and gearing
848350,"Flywheels and pulleys, including pulley blocks",7485,Flywheels/pulleys/etc
848360,Clutches and shaft couplings (including univers,7486,Clutches/sh coupling/etc
848390,Parts of power transmission equipment or oth gd,7489,Gear/flywheel/cltch part
848410,Gaskets of metal sheeting combined with other m,7492,Metal clad gaskets
848490,Gasket sets consisting of gaskets of different,7492,Metal clad gaskets
848510,Ships' or boats propellers and blades therefor,74991,Ships propellers/blades
848590,"Machinery parts, non-electrical, nes",74999,Mach parts nonelec nes
850110,Electric motors of an output not exceeding 37.5,7161,Electric motors <37.5w
850120,Universal AC/DC motors of an output exceeding 3,71631,"Ac,ac/dc motors >37.5w"
850131,"DC motors, DC generators, of an output not exce",7162,Dc motor(>37w)/generator
850132,"DC motors,DC generators,of an output exceeding",7162,Dc motor(>37w)/generator
850133,"DC motors,DC generators,of an output exceeding",7162,Dc motor(>37w)/generator
850134,"DC motors, DC generators, of an output exceedin",7162,Dc motor(>37w)/generator
850140,"AC motors, single-phase, nes",71631,"Ac,ac/dc motors >37.5w"
850151,"AC motors, multi-phase, of an output not exceed",71631,"Ac,ac/dc motors >37.5w"
850152,"AC motors, multi-phase, of an output exceeding",71631,"Ac,ac/dc motors >37.5w"
850153,"AC motors, multi-phase, of an output exceeding",71631,"Ac,ac/dc motors >37.5w"
850161,"AC generators (alternators), of an output not e",71632,Ac generators
850162,"AC generators, of an output exceeding 75 KVA bu",71632,Ac generators
850163,"AC generators, of an output exceeding 375 KVA b",71632,Ac generators
850164,"AC generators, of an output exceeding 750 KVA",71632,Ac generators
850211,"Generating sets,diesel or semi-diesel engines,o",71651,Gen sets with pistn engs
850212,"Generating sets,diesel or semi-diesel exceeding",71651,Gen sets with pistn engs
850213,"Generating sets,diesel or semi-diesel engines,o",71651,Gen sets with pistn engs
850220,Generating sets with spark-ignition internal co,71651,Gen sets with pistn engs
850230,"Electric generating sets, nes",71652,Generating sets nes
850240,Electric rotary converters,7164,Electric rotary convertr
850300,"Parts of electric motors,generators,generating",7169,Pts nes motors/generator
850410,Ballasts for discharge lamps or tubes,77123,Discharge tube ballasts
850421,Liquid dielectric transformers having a power h,77111,Liquid dielec transfrmrs
850422,Liq dielectric transf having a power handling c,77111,Liquid dielec transfrmrs
850423,Liq dielectric transf having a power handling c,77111,Liquid dielec transfrmrs
850431,Transformers electric power handling capacity n,77119,Other elec transformers
850432,Transformers electric power handling capacity >,77119,Other elec transformers
850433,Transformers electric power handling capacity >,77119,Other elec transformers
850434,Transformers electric having a power handling c,77119,Other elec transformers
850440,"Static converters, nes",77121,Static converters
850450,"Inductors, electric",77125,Inductors nes
850490,"Parts of electrical transformers, static conver",77129,Pts nes elec power mach.
850511,Permanent magnets and art. intended to become p,77881,Electro-magnets/devices
850519,Permanent magnets and articles intended to beco,77881,Electro-magnets/devices
850520,"Electro-magnetic couplings, clutches and brakes",77881,Electro-magnets/devices
850530,Electro-magnetic lifting heads,77881,Electro-magnets/devices
850590,Electro-magnets nes and parts of heading No 85.,77881,Electro-magnets/devices
850611,Manganese dioxide primary cells&batt of an exte,77811,Primary batteries/cells
850612,Mercuric oxide primary cells & batteries of an,77811,Primary batteries/cells
850613,Silver oxide primary cells&batteries of an exte,77811,Primary batteries/cells
850619,Primary cells and primary batteries of an exter,77811,Primary batteries/cells
850620,Primary cells and primary batteries of an exter,77811,Primary batteries/cells
850690,Parts of primary cells and primary batteries,77817,Primary batt/cell parts
850710,Lead-acid electric accumulators of a kind used,77812,Electric accumulators
850720,Lead-acid electric accumulators nes,77812,Electric accumulators
850730,Nickel-cadmium electric accumulators,77812,Electric accumulators
850740,Nickel-iron electric accumultors,77812,Electric accumulators
850780,"Electric accumulators, nes",77812,Electric accumulators
850790,"Parts of electric accumulators, including separ",77819,Elec accumulator parts
850810,"Drills, hand-held, with self-contained electric",77841,Electric drills
850820,"Saws, hand-held, with self-contained electric m",77843,Saws (electro-mech hand)
850880,"Tools, nes, hand-held, with self-contained elec",77845,Hand elec-mech tools nes
850890,Parts of hand tools with self-contained electri,77848,Hand elec-mech tool part
850910,Domestic vacuum cleaners,77571,Vac cleaner/floor polish
850920,Domestic floor polishers,77571,Vac cleaner/floor polish
850930,Domestic kitchen waste disposers,77573,Oth domstc elec appl nes
850940,Domestic food grinders and mixers; fruit or veg,77572,Food grinder/mixer/etc
850980,"Electro-mechanical domestic appliances,with sel",77573,Oth domstc elec appl nes
850990,Parts of electro-mech dom appliances with self-,77579,Parts dom elect equipmnt
851010,"Shavers, with self-contained electric motor",77541,Electric shavers
851020,"Hair clippers, with self-contained electric mot",77542,Electric hair clippers
851090,"Parts of shavers and hair clippers, with self-c",77549,Electr shaver/etc parts
851110,Spark plugs,77831,Ignition/starting equipm
851120,"Ignition magnetos, magneto-generators and magne",77831,Ignition/starting equipm
851130,Distributors and ignition coils,77831,Ignition/starting equipm
851140,Starter motors,77831,Ignition/starting equipm
851150,Generators and alternators,77831,Ignition/starting equipm
851180,Glow plugs and other ignition or starting equip,77831,Ignition/starting equipm
851190,Parts of electrical ignition or starting equipm,77833,Ignition/starting parts
851210,Lighting or signalling equipment of a kind used,77834,Veh elect light/etc equ.
851220,Lighting or visual signalling equipment nes,77834,Veh elect light/etc equ.
851230,Sound signalling equipment,77834,Veh elect light/etc equ.
851240,"Windscreen wipes, defrosters and demisters",77834,Veh elect light/etc equ.
851290,"Parts of electrical lighting, signalling and de",77835,Veh elect light/etc part
851310,Portable electric lamps designed to function by,81312,Portable battery lamps
851390,Parts of portable elect lamps designed to funct,8138,Portable lamp parts
851410,Industrial & laboratory electric resistance hea,74131,Resist heat furnace/oven
851420,Industrial&laboratory electric induction or die,74132,Induct/diel furnace/oven
851430,Industrial & laboratory electric furnaces & ove,74133,Furnaces/ovens elect nes
851440,Industrial&laboratory electric induction or die,74134,Induct/diel heat equ nes
851490,Parts of industrial or laboratory electric furn,74135,Elect furnace/oven parts
851511,Electric soldering irons & guns,73731,Electric soldering irons
851519,Electric brazing or soldering machines and appa,73732,Elec braze/solder eq nes
851521,Electric mach/app for resistance welding of met,73733,Metl resist-weld eq auto
851529,Electric mach/app for resistance welding of met,73734,Metl resist-weld equ nes
851531,Elec mach&app for arc (inc plasma arc) welding,73735,Metal arc welders autom.
851539,Electric mach/app for arc (inc plasma arc) weld,73736,Metal arc welders nes
851580,Electric/laser/ultrasonic mach for weld/cut nes,73737,Mtl weld/solder equi nes
851590,Pts of electric/laser/ultrasonic mach for weld/,73739,Mtl weld/solder eq parts
851610,Electric instantaneous or storage water heaters,77581,Elec water heaters
851621,"Electric space heating apparatus, having storag",77582,Elec soil/space heaters
851629,Electric space heating apparatus and electric s,77582,Elec soil/space heaters
851631,Electro-thermic hair dryers,77583,Elec hair etc driers
851632,"Electro-thermic hair-dressing apparatus, nes",77583,Elec hair etc driers
851633,Electro-thermic hand-drying apparatus,77583,Elec hair etc driers
851640,Electric smoothing irons,77584,Electric smoothing irons
851650,Microwave ovens,77586,Domest ovens/cookers/etc
851660,"Ovens; cookers,cooking plates,boiling rings,gri",77586,Domest ovens/cookers/etc
851671,"Electro-thermic coffee or tea makers, domestic,",77587,Electrotherm dom app nes
851672,"Electro-thermic toasters, domestic",77587,Electrotherm dom app nes
851679,"Electro-thermic appliances, domestic, nes",77587,Electrotherm dom app nes
851680,Electric heating resistors,77588,Non-carbon elec elements
851690,Parts of electro-thermic apparatus of heading N,77589,Domest el-therm app part
851710,Telephone sets,76411,Telephone sets
851720,Teleprinters,76413,Teleprinters
851730,Telephonic or telegraphic switching apparatus,76415,Telephone switch equipmt
851740,"Apparatus, for carrier-current line systems, ne",76417,Telephone line equip nes
851781,"Telephonic apparatus, nes",76419,Telephone equipment nes
851782,"Telegraphic apparatus, nes",76419,Telephone equipment nes
851790,Parts of electrical apparatus for line telephon,76491,Telephone system parts
851810,Microphones and stands therefor,76421,Microphones/stands
851821,"Single loudspeakers, mounted in the same enclos",76422,Loudspeakers mounted
851822,"Multiple loudspeakers, mounted in the same encl",76422,Loudspeakers mounted
851829,"Loudspeakers, nes",76423,Loudspeakers unmounted
851830,"Headphones, earphones and combined microphone/s",76424,Headphones/earphones/etc
851840,Audio-frequency electric amplifiers,76425,Audio freq amplifiers
851850,Electric sound amplifier sets,76426,Elec sound amplifier set
851890,"Parts of microphones,loudspeakers,headphones,ea",76492,Sound reprod equip parts
851910,Coin or disc-operated record-players,76331,Coin-op record players
851921,"Record-players without loudspeaker, nes",76333,Record players nes
851929,"Record-players, nes",76333,Record players nes
851931,Turntables with automatic record changing mecha,76335,Gramophone turntables
851939,"Turntables, nes",76335,Gramophone turntables
851940,Transcribing machines,76382,Transcribing machines
851991,"Sound reproducing apparatus,cassette type,not i",76383,Sound reprod machine nes
851999,"Sound reproducing apparatus, not incorporating",76383,Sound reprod machine nes
852010,Dictating mach not capable of operating without,76384,Sound recording apparats
852020,Telephone answering machines,76384,Sound recording apparats
852031,Magnetic tape rec incorporating sound reproduci,76384,Sound recording apparats
852039,Magnetic tape recorders incorporating sound rep,76384,Sound recording apparats
852090,Magnetic tape recorders and other sound recordi,76384,Sound recording apparats
852110,Video recording or reproducing apparatus magnet,76381,Video recorders/players
852190,Video recording or reproducing apparatus nes,76381,Video recorders/players
852210,Pick-up cartridges,76499,Parts etc of sound equip
852290,Parts and accessories of apparatus of heading N,76499,Parts etc of sound equip
852311,"Unrecorded magnetic tapes, of a width not excee",89841,Recording tape w<4mm
852312,"Unrecorded magnetic tapes,of a width exceeding",89843,Recording tape w4-6.5 mm
852313,"Unrecorded magnetic tapes, of a width exceeding",89845,Recording tape w>6.5mm
852320,Unrecorded magnetic discs,89851,Magnetic disks
852390,Prepared unrecorded media for sound recording o,89859,Prepd unrecord media nes
852410,Recorded gramophone records,89871,Gramophone records
852421,"Recorded magnetic tapes, of a width not exceedi",89861,Recorded tapes w<4mm
852422,"Recorded magnetic tapes,of a width exceeding 4m",89865,Recorded tapes w4-6.5mm
852423,"Recorded magnetic tapes, of a width exceeding 6",89867,Recorded tapes w>6.5mm
852490,Recorded media for sound or other similarly rec,89879,Recorded media nes
852510,Transmission apparatus for radio-teleph radio-b,76431,Tv/radio transmitters
852520,"Transmission apparatus, for radioteleph incorpo",76432,Radio transceivers
852530,Television cameras,76482,Television cameras
852610,Radar aparatus,76483,Radar apparatus etc
852691,Radio navigational aid apparatus,76483,Radar apparatus etc
852692,Radio remote control apparatus,76483,Radar apparatus etc
852711,Radio broad rece capable of op w/o an external,76221,Portable radio/player
852719,Radio broad rece capable of op w/o an external,76222,Portable radio receiver
852721,Radio rece not capable of op w/o ext source of,76211,Mtr vehc radio/player
852729,Radio rece not capable of op w/o ext source of,76212,Mtr vehc radio rec only
852731,Radio broad rece combined with sound record/rep,76281,Other radio/record/play
852732,Radio broad rece not combi with sound recording,76282,Clock radio receivers
852739,Radio-broadcast receivers nes,76289,Radio receivers nes
852790,Radio reception apparatus nes,76481,Radio recep equip nes
852810,Television receivers including video monitors a,7611,Colour tv receivers
852820,Television receivers an including video monitor,7612,Monochrome tv receivers
852910,Aerials and aerial reflectors of all kinds; par,76493,Telecomm equipmt pts nes
852990,Parts suitable for use solely or princ with the,76493,Telecomm equipmt pts nes
853010,"Electrical signalling,safety or traffic control",77882,Elec traffic control equ
853080,"Electrical signalling, safety or traffic contro",77882,Elec traffic control equ
853090,"Parts of electrical signalling, safety or traff",77883,Elec traffic control pts
853110,Burglar or fire alarms and similar apparatus,77884,Electric alarms etc
853120,Indicator panels incorporating liquid crystal d,77884,Electric alarms etc
853180,"Electric sound or visual signalling apparatus,",77884,Electric alarms etc
853190,Parts of electric sound or visual signalling ap,77885,Electric alarm parts
853210,Fixed capacitors designed for use in 50/60 Hz c,77861,Fixed power capacitors
853221,"Electrical capacitors, fixed, tantalum, nes",77862,Tantalum fixd capacitors
853222,"Electrical capacitors, fixed, aluminium electro",77863,Alum electrolyte capacit
853223,"Electrical capacitors, fixed, ceramic dielectri",77864,Ceram-diel capacit sngle
853224,"Electrical capacitors, fixed, ceramic dielectri",77865,Ceram-diel capacit multi
853225,"Electrical capacitors, fixed, dielectric of pap",77866,Paper/plastic capacitor
853229,"Electrical capacitors, fixed, nes",77867,Fixed capacitors nes
853230,"Electrical capacitors, variable or adjustable (",77868,Variable/adj capacitors
853290,Parts of electrical capacitors,77869,Electrical capacitr part
853310,"Electrical resistors, fixed carbon, composition",77231,Fixed carbon resistors
853321,Electrical resistors fixed for a power handling,77232,Fixed resistors nes
853329,"Electrical resistors, fixed, other than heating",77232,Fixed resistors nes
853331,"Wirewound variable resistors, including rheosta",77233,Wirewound var resistors
853339,"Wirewound variable resistors, including rheosta",77233,Wirewound var resistors
853340,"Variable resistors, including rheostats and pot",77235,Variable resistors nes
853390,"Parts of electrical resistors, rheostats and po",77238,Elect resistor parts
853400,Printed circuits,7722,Printed circuits
853510,"Electrical fuses, for a voltage exceeding 1,000",77241,High voltage fuses
853521,Automatic circuit breakers for a voltage exceed,77242,Auto circuit breakr<72kv
853529,"Automatic circuit breakers, for a voltage excee",77243,Other auto circuit brkrs
853530,"Isolating switches and make-and-break switches,",77244,Hi-volt isolating switch
853540,"Lightning arresters, voltage limiters and surge",77245,Limiter/surge prtect etc
853590,Electrical app for switching or protec elec cir,77249,Hi-volt equipment nes
853610,"Electrical fuses, for a voltage not exceeding 1",77251,Fuses (electrical)
853620,Automatic circuit breakers for a voltage not ex,77252,Automatic circuit breakr
853630,Electrical app for protecting electric circuits,77253,Circuit protect equi nes
853641,Electrical relays for a voltage not exceeding 6,77254,Relays (electrical)
853649,Electrical relays for a voltage exceed 60 V but,77254,Relays (electrical)
853650,Electrical switches for a voltage not exceeding,77255,Other switches
853661,"Electrical lamp-holders, for a voltage not exce",77257,Lamp holders
853669,"Electrical plugs and sockets, for a voltage not",77258,Plugs and sockets
853690,Electrical app for switching or protec elec cir,77259,El connect equ nes<1000v
853710,"Boards, panels, including numerical control pan",77261,Switchboards etc <1000v
853720,"Boards, panels, including numerical control pan",77262,Switchboards etc >1000v
853810,"Boards,panels,etc for gds of heading 85.37, not",77281,Switchboards etc unequip
853890,Parts for use with the apparatus of heading no.,77282,Switchgear parts nes
853910,Sealed beam lamp units,77823,Sealed beam lamp units
853921,"Filament lamps, tungsten halogen",77821,Elec filament lamps nes
853922,"Filament lamps,of a power not exceed 200 W and",77821,Elec filament lamps nes
853929,"Filament lamps, excluding ultraviolet or infra-",77821,Elec filament lamps nes
853931,"Fluorescent lamps, hot cathode",77822,Elec discharge lamps nes
853939,"Discharge lamps, other than ultra-violet lamps,",77822,Elec discharge lamps nes
853940,Ultra-violet or infra-red lamps; arc lamps,77824,Ultra-v/infra-r/arc lamp
853990,"Parts of electric filament or discharge lamps,U",77829,Pts nes of lamps of 7782
854011,"Cathode-ray television picture tubes,including",77611,Tv picture tubes colour
854012,Cathode-ray TV picture tubes incl video monitor,77612,Tv picture tubes monochr
854020,"Television camera tubes, image converter and ot",77621,Tv camera tubes etc
854030,"Cathode-ray tubes, nes",77623,Cathode-ray tubes nes
854041,Magnetron tubes,77625,Microwave tubes
854042,Klystron tubes,77625,Microwave tubes
854049,"Microwave tubes, nes",77625,Microwave tubes
854081,Receiver or amplifier valves and tubes,77627,Electronic tubes nes
854089,"Valve and tubes, nes",77627,Electronic tubes nes
854091,Parts of cathode-ray tubes,77629,Electrnic tube parts nes
854099,"Parts of valve and tubes, nes",77629,Electrnic tube parts nes
854110,"Diodes, other than photosensitive or light emit",77631,Diodes exc photo-diodes
854121,"Transistors,oth than photosensitive,with a diss",77632,Transistors <1watt
854129,"Transistors, other than photosensitive transist",77633,Transistors >1watt
854130,"Thyristors, diacs and triacs, other than photos",77635,Thyristors/diacs/triacs
854140,"Photosensitive semiconductor devices,photovolta",77637,Photo-active semi-conds
854150,"Semiconductor devices, nes",77639,Semi-conductors nes
854160,Mounted piezo-electric crystals,77681,"Piezo-elec crystals,mntd"
854190,Parts of mounted piezo-electric crystals and se,77688,Piezo-elec assmbly parts
854211,"Monolithic integrated circuits, digital",77641,Dig monolith integ units
854219,"Monolithic integrated circuits, nes",77643,Monolith integ units nes
854220,Hybrid integrated circuits,77645,Hybrid integrat circuits
854280,Electronic integrated circuits and microassembl,77649,Integrated circuits nes
854290,Parts of electronic integrated circuits and mic,77689,Electrnic compon pts nes
854310,Particle accelerators,77871,Particle accelerators
854320,Signal generators,77878,Special use el equip nes
854330,"Machines & apparatus for electroplating, electr",77878,Special use el equip nes
854380,"Electrical machines and apparatus, having indiv",77878,Special use el equip nes
854390,Parts of electrical machines & apparatus having,77879,Parts el equip of 778.7
854411,Insulated (including enamelled or anodised) win,77311,Winding wire
854419,Insulated (including enamelled or anodised) win,77311,Winding wire
854420,Co-axial cable and other co-axial electric cond,77312,Co-axial cables
854430,Ignition wiring sets&oth wiring sets of a kind,77313,Vehicle etc ignition wir
854441,"Electric conductors,for a voltage not exceeding",77314,Elect conductor nes <80v
854449,"Electric conductors, for a voltage not exceedin",77314,Elect conductor nes <80v
854451,"Electric conductors,for a voltage >80V but=<1,0",77315,El conductor nes 80-1000
854459,"Electric conductors, for a voltage >80V but not",77315,El conductor nes 80-1000
854460,"Electric conductors, for a voltage exceeding 1,",77317,El conductor nes >1000v
854470,"Optical fibre cables, made up of individually s",77318,Optical fibre cables
854511,"Carbon or graphite electrodes, of a kind used f",77886,Electrical carbons
854519,"Carbon or graphite electrodes,of a kind used fo",77886,Electrical carbons
854520,Carbon or graphite brushes,77886,Electrical carbons
854590,"Art. of carbon or graphite,of a kind used for e",77886,Electrical carbons
854610,Electrical insulators of glass,77322,Glass electric insulator
854620,Electrical insulators of ceramics,77323,Ceramic elect insulators
854690,"Electrical insulators, nes",77324,Other electrc insulators
854710,Insulating fittings of ceramics for elec machin,77326,Ceram elec insul fit nes
854720,Insulating fittings of plastics for elec machin,77328,Plastic el insul fit nes
854790,Insulating fittings for electrical mach applian,77329,Other elec insul fit nes
854800,"Electrical parts of machinery or apparatus, nes",77889,Elec parts of machy nes
860110,Rail locomotives powered from an external sourc,79111,Locomotives-ext electric
860120,Rail locomotives powered by electric batteries,79115,Locomotives-int electric
860210,"Rail locomotives, diesel-electric",79121,Diesel-elect locomotives
860290,Rail locomotives nes and locomotive tenders,79129,Rail locomotive/tend nes
860310,Self-propelled railway cars powered from an ext,7916,Rail/tram self-prop nes
860390,Self-propelled railway cars nes,7916,Rail/tram self-prop nes
860400,Railway maintenance-of-way service vehicles,79181,Rail/tram service vehics
860500,"Railway passenger and special purpose coaches,",7917,Rail/tram pass coach etc
860610,"Railway tank cars, not self-propelled",79182,Rail/tram goods wagons
860620,"Railway cars, insulated or refrigerated, other",79182,Rail/tram goods wagons
860630,"Railway cars, self-discharging, other than tank",79182,Rail/tram goods wagons
860691,"Railway cars, closed and covered",79182,Rail/tram goods wagons
860692,"Railway cars, open, with non-removable sides of",79182,Rail/tram goods wagons
860699,Railway cars nes,79182,Rail/tram goods wagons
860711,Driving bogies and bissel-bogies,79199,Rail/tram parts nes
860712,Bogies and bissel-bogies nes,79199,Rail/tram parts nes
860719,Axles and wheels and parts,79199,Rail/tram parts nes
860721,Air brakes and parts for railway rolling stock,79199,Rail/tram parts nes
860729,Brakes nes and parts thereof for railway rollin,79199,Rail/tram parts nes
860730,Coupling devices and parts for railway rolling,79199,Rail/tram parts nes
860791,Locomotive parts nes,79199,Rail/tram parts nes
860799,Railway rolling stock parts nes,79199,Rail/tram parts nes
860800,"Signalling devices for railways, waterways and",79191,Rail/air/etc signals/etc
860900,Cargo containers designed to be carried by one,7863,"Containers,goods transpt"
870110,Pedestrian controlled tractors,72241,Pedestrian cntrl tractor
870120,Road tractors for semi-trailers (truck tractors,7832,Semi-trailer tractors
870130,Track-laying tractors (crawlers),7223,Track-laying tractors
870190,Wheeled tractors nes,72249,Wheeled tractors nes
870210,Diesel powered buses with a seating capacity of,78311,Diesel buses
870290,Buses with a seating capacity of more than nine,78319,Buses etc nes
870310,"Snowmobiles, golf cars and similar vehicles",7811,Snow/golf motor buggies
870321,Automobiles with reciprocating piston engine di,7812,Pass motor veh exc buses
870322,Automobiles with reciprocating piston engine di,7812,Pass motor veh exc buses
870323,Automobiles with reciprocating piston engine di,7812,Pass motor veh exc buses
870324,Automobiles with reciprocating piston engine di,7812,Pass motor veh exc buses
870331,Automobiles with diesel engine displacing not m,7812,Pass motor veh exc buses
870332,Automobiles with diesel engine displacing more,7812,Pass motor veh exc buses
870333,Automobiles with diesel engine displacing more,7812,Pass motor veh exc buses
870390,Automobiles nes including gas turbine powered,7812,Pass motor veh exc buses
870410,Dump trucks designed for off-highway use,78211,"Dumpers, off-highway use"
870421,Diesel powered trucks with a GVW not exceeding,78219,Goods transp vehicle nes
870422,Diesel powered trucks with a GVW exc five tonne,78219,Goods transp vehicle nes
870423,Diesel powered trucks with a GVW exceeding twen,78219,Goods transp vehicle nes
870431,Gas powered trucks with a GVW not exceeding fiv,78219,Goods transp vehicle nes
870432,Gas powered trucks with a GVW exceeding five to,78219,Goods transp vehicle nes
870490,Trucks nes,78219,Goods transp vehicle nes
870510,Mobile cranes,78221,Crane lorries
870520,Mobile drilling derricks,78223,Mobile drilling derricks
870530,Fire fighting vehicles,78225,Fire fighting vehicles
870540,Mobile concrete mixers,78227,Concrete mixer trucks
870590,Special purpose motor vehicles nes,78229,Special motor vehcls ne
870600,Chassis fitted with engines for the vehicles of,7841,Motor veh chassis+engine
870710,Bodies for passenger carrying vehicles,78421,Motor car bodies
870790,"Bodies for tractors, buses, trucks and special",78425,Motor vehicle bodies nes
870810,Bumpers and parts for motor vehicles,78431,Motor vehicle bumpers
870821,Safety seat belts for motor vehicles,78432,Motor veh body parts nes
870829,Parts and accessories of bodies nes for motor v,78432,Motor veh body parts nes
870831,Mounted brake linings for motor vehicles,78433,Motor vehicle brake/part
870839,Brake system parts nes for motor vehicles,78433,Motor vehicle brake/part
870840,Tansmissions for motor vehicles,78434,Motor vehicle gear boxes
870850,Drive axles with differential for motor vehicle,78435,Motor veh drive axle etc
870860,Non-driving axles and parts for motor vehicles,78436,Mot veh non-drive axles
870870,Wheels including parts and accessories for moto,78439,Other motor vehcl parts
870880,Shock absorbers for motor vehicles,78439,Other motor vehcl parts
870891,Radiators for motor vehicles,78439,Other motor vehcl parts
870892,Mufflers and exhaust pipes for motor vehicles,78439,Other motor vehcl parts
870893,Clutches and parts for motor vehicles,78439,Other motor vehcl parts
870894,"Steering wheels, steering columns and steering",78439,Other motor vehcl parts
870899,Motor vehicle parts nes,78439,Other motor vehcl parts
870911,"Work trucks, electrically powered, for use in f",74414,Elec work trucks no lift
870919,Work trucks not electrically powered,74415,Work trucks nes no lift
870990,Work truck parts,74419,Pts nes of work trucks
871000,"Tanks and other armoured fighting vehicles, mot",89111,Armoured tanks/etc
871110,Motorcycles with reciprocating piston engine di,78511,Motorcycles etc i/c<50cc
871120,Motorcycles with reciprocating piston engine di,78513,Motorcycles etc 50-250cc
871130,Motorcycles with reciprocating piston engine di,78515,Motorcycles et 250-500cc
871140,Motorcycles with reciprocating piston engine di,78516,Motorcycles et 500-800cc
871150,Motorcycles with reciprocating piston engine di,78517,Motorcycles etc >800cc
871190,Motorcycles with other than a reciprocating pis,78519,Motorcycles etc nes
871200,Bicycles and other cycles (including delivery t,7852,Cycles not motorized
871310,Wheelchairs not mechanically propelled,78531,Invalid carriages
871390,"Wheelchairs, mechanically propelled",78531,Invalid carriages
871411,Motorcycle saddles,78535,Parts/access motorcycles
871419,Motorcycle parts nes,78535,Parts/access motorcycles
871420,Wheelchair parts nes,78536,Parts/acces inv carriage
871491,"Bicycle frames and forks, and parts thereof",78537,"Parts,acces cycles etc"
871492,Bicycle wheel rims and spokes,78537,"Parts,acces cycles etc"
