HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
320414,Direct dyes and preparations based thereon,53114,Direct dyes/preparations
320415,Vat dyes (including those usable in that state as pigments)  and preparations based thereon,53115,Vat dyes/preparations
320416,Reactive dyes and preparations based thereon,53116,Reactive dyes/preparatns
320417,Pigments and preparations based thereon,53117,Synth org pigments/preps
320419,"Other, including mixtures of colouring matter of two or more  of the subheadings 3204.11 to 3204.19",53119,Synthet org col matr nes
320420,Synthetic organic products of a kind used as fluorescent rightening agents,53121,Synth brightening agents
320490,Other,53121,Synth brightening agents
320500,Colour lakes; preparations as specified in Note 3 to this Chapter based on colour lakes.,53122,Colour lakes
320610,(-1995) Pigments and preparations based on titaniu,53311,Titanium dioxide pigment
320611,(1996-) Containing 80 % or more by weight of titanium dioxide  calculated on the dry matter,53311,Titanium dioxide pigment
320619,(1996-) Other,53311,Titanium dioxide pigment
320620,Pigments and preparations based on chromium compounds,53312,Chrome pigments etc
320630,(-2006) Pigments and preparations based on cadmium compounds,53313,Cadmium pigments etc.
320641,Ultramarine and preparations based thereon,53314,Ultramarine pigments etc
320642,Lithopone and other pigments and preparations based on zinc  sulphide,53315,Zinc sulphide pigmnt etc
320643,(-2006) Pigments and preparations based on hexacyanoferrates (ferrocyanides and ferricyanides),53316,Ferro/ferri-cyanide pigm
320649,Other,53317,Inorg colour matrial nes
320650,Inorganic products of a kind used as luminophores,53318,Inorganic luminophores
320710,"Prepared pigments, prepared opacifiers, prepared colours and similar preparations",53351,Preprd pigment/glaze/etc
320720,"Vitrifiable enamels and glazes, engobes (slips) and similar preparations",53351,Preprd pigment/glaze/etc
320730,Liquid lustres and similar preparations,53351,Preprd pigment/glaze/etc
320740,"Glass frit and other glass, in the form of powder, granules or flakes",53351,Preprd pigment/glaze/etc
320810,Based on polyesters,53342,Polymer paints non-aques
320820,Based on acrylic or vinyl polymers,53342,Polymer paints non-aques
320890,Other,53342,Polymer paints non-aques
320910,Based on acrylic or vinyl polymers,53341,Polymer paints aqu solut
320990,Other,53341,Polymer paints aqu solut
321000,"Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather.",53343,Oth paints/varnishes/etc
321100,Prepared driers.,53353,Prepared driers
321210,Stamping foils,53344,Pigments disp non-aq med
321290,Other,53344,Pigments disp non-aq med
321310,Colours in sets,53352,Artists colours
321390,Other,53352,Artists colours
321410,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings",53354,Putty/other fillings etc
321490,Other,53354,Putty/other fillings etc
321511,Black,53321,Printing ink - black
321519,Other,53329,Printing ink exc black
321590,Other,89591,Writing/drawing ink
330111,(-2006) Of bergamot,55131,Essential oils-citrus
330112,Of orange,55131,Essential oils-citrus
330113,Of lemon,55131,Essential oils-citrus
330114,(-2006) Of lime,55131,Essential oils-citrus
330119,Other,55131,Essential oils-citrus
330121,(-2006) Of geranium,55132,Essential oils nes
330122,(-2006) Of jasmin,55132,Essential oils nes
330123,(-2006) Of lavender or of lavandin,55132,Essential oils nes
330124,Of peppermint (Mentha piperita),55132,Essential oils nes
330125,Of other mints,55132,Essential oils nes
330126,(-2006) Of vetiver,55132,Essential oils nes
330129,Other,55132,Essential oils nes
330130,Resinoids,55133,Resinoids
330190,Other,55135,Essential oil concentrat
330210,Of a kind used in the food or drink industries,55141,Food/drink perfumes
330290,Other,55149,Other perfume mixes
330300,Perfumes and toilet waters.,5531,Perfumes/toilet waters
330410,Lip makeup preparations,5532,Skin care/manicure preps
330420,Eye makeup preparations,5532,Skin care/manicure preps
330430,Manicure or pedicure preparations,5532,Skin care/manicure preps
330491,"Powders, whether or not compressed",5532,Skin care/manicure preps
330499,Other,5532,Skin care/manicure preps
330510,Shampoos,5533,Hair care preparations
330520,Preparations for permanent waving or straightening,5533,Hair care preparations
330530,Hair lacquers,5533,Hair care preparations
330590,Other,5533,Hair care preparations
330610,Dentifrices,5534,Oral hygiene preperation
330620,(1996-) Yarn used to clean between the teeth (dental floss),65163,Single untw syn yarn nes
330690,Other,5534,Oral hygiene preperation
330710,"Preshave, shaving or aftershave preparations",55351,Shaving preparations
330720,Personal deodorants and antiperspirants,55352,Personal deodorants etc
330730,Perfumed bath salts and other bath preparations,55353,Bath salts etc.
330741,Agarbatti and other odoriferous preparations which operate by burning,55354,Room deodorizers/insence
330749,Other,55354,Room deodorizers/insence
330790,Other,55359,Perfumery/cosmetics nes
340111,For toilet use (including medicated products),55411,Toilet soap in bars etc.
340119,Other,55415,Other soap in bars etc.
340120,Soap in other forms,55419,Soap in other than bars
340130,"(2002-) Organic surfaceactive products and preparations for washing the  skin,  in  the  form  of  liquid or cream and put up for retail sale, whether or not containing soap",55422,Detergent nes retail pak
340211,Anionic,55421,Organic detergents
340212,Cationic,55421,Organic detergents
340213,Non-ionic,55421,Organic detergents
340219,Other,55421,Organic detergents
340220,Preparations put up for retail sale,55422,Detergent nes retail pak
340290,Other,55423,Detergent nes non-retail
340311,"Preparations for the treatment of textile materials, leather, furskins or other materials",59771,Petro-based leather prep
340319,Other,59772,Petroleum lubricat oils
340391,"Preparations for the treatment of textile materials, leather, furskins or other materials",59773,Textile etc lub non-petr
340399,Other,59774,Lubr oil non-petroleum
340410,(-2006) Of chemically modified lignite,59831,Lignite based waxes
340420,Of poly(oxyethylene) (polyethylene glycol),59835,Polyethylene glycol wax
340490,Other,59839,Artificial/prepd wax nes
340510,"Polishes, creams and similar preparations for footwear or leather",55431,Leather polishes/creams
340520,"Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork",55432,Furniture polishes etc.
340530,"Polishes and similar preparations for coachwork, other than metal polishes",55433,Coachwork polishes etc.
340540,Scouring pastes and powders and other scouring preparations,55434,Scouring piowders/pastes
340590,Other,55435,Glass/metal polishes etc
340600,"Candles, tapers and the like.",89931,Candles/tapers/etc
340700,"Modelling pastes, including those put up for children's amusement; preparations known as dental wax or as dental impression compounds, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms; other preparati",59895,Modelling pastes etc.
350110,Casein,59221,Casein
350190,Other,59222,Casein glues/derivs
350210,(-1995) Egg albumin,0253,Egg albumin
350211,(1996-) Dried,0253,Egg albumin
350219,(1996-) Other,0253,Egg albumin
350220,"(1996-) Milk albumin, including concentrates of two or more whey proteins",59223,Albumins and derivatives
350290,Other,59223,Albumins and derivatives
350300,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surfaceworked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01.",59224,Gelatin and derivatives
350400,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed.",59225,Peptones/protein derivs
350510,Dextrins and other modified starches,59226,Dextrins/modif starches
350520,Glues,59227,Dextrin/starch glues
350610,"Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg",59229,Prepared glue nes retail
350691,Adhesives based on polymers of headings 39.01 to 39.13 or on rubber,59229,Prepared glue nes retail
350699,Other,59229,Prepared glue nes retail
350710,Rennet and concentrates thereof,51691,Enzymes
350790,Other,51691,Enzymes
360100,Propellent powders.,59311,Propellent powders
360200,"Prepared explosives, other than propellent powders.",59312,Prepared explosives nes
360300,Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators.,5932,"Fuses,primers,detonators"
360410,Fireworks,59331,Fireworks
360490,Other,59333,Signal flares/rockets
360500,"Matches, other than pyrotechnic articles of heading 36.04.",89932,Matches
360610,Liquid or liquefiedgas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3,89934,Cig lighter fuels <300cc
360690,Other,89939,Combustible products nes
370110,For Xray,8822,Photo film flat unexposd
370120,Instant print film,8822,Photo film flat unexposd
370130,"Other plates and film, with any side exceeding 255 mm",8822,Photo film flat unexposd
370191,For colour photography (polychrome),8822,Photo film flat unexposd
370199,Other,8822,Photo film flat unexposd
370210,For Xray,8823,Photo film roll unexposd
370220,(-2006) Instant print film,8823,Photo film roll unexposd
370231,For colour photography (polychrome),8823,Photo film roll unexposd
370232,"Other, with silver halide emulsion",8823,Photo film roll unexposd
370239,Other,8823,Photo film roll unexposd
370241,"Of a width exceeding 610 mm and of a length exceeding   200 m, for colour photography (polychrome)",8823,Photo film roll unexposd
370242,"Of a width exceeding 610 mm and of a length exceeding   200 m, other than for colour photography",8823,Photo film roll unexposd
370243,Of a width exceeding 610 mm and of a length not exceeding 200 m,8823,Photo film roll unexposd
370244,Of a width exceeding 105 mm but not exceeding 610 mm,8823,Photo film roll unexposd
370251,Of a width not exceeding 16 mm and of a length not exceeding 14 m,8823,Photo film roll unexposd
370252,Of a width not exceeding 16 mm and of a length exceeding  14 m,8823,Photo film roll unexposd
370253,"Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides",8823,Photo film roll unexposd
370254,"Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides",8823,Photo film roll unexposd
370255,Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m,8823,Photo film roll unexposd
370256,Of a width exceeding 35 mm,8823,Photo film roll unexposd
370291,Of a width not exceeding 16 mm,8823,Photo film roll unexposd
370292,(-2001) Other :-- Of a width not exceeding 16 mm and of a ,8823,Photo film roll unexposd
370293,Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m,8823,Photo film roll unexposd
370294,Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m,8823,Photo film roll unexposd
370295,Of a width exceeding 35 mm,8823,Photo film roll unexposd
370310,In rolls of a width exceeding 610 mm,8824,Photographic paper unexp
370320,"Other, for colour photography (polychrome)",8824,Photographic paper unexp
370390,Other,8824,Photographic paper unexp
370400,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed.",8825,Photo film/plates undevd
370510,For offset reproduction,8826,Still photo film devlopd
370520,(-2006) Microfilms,8826,Still photo film devlopd
370590,Other,8826,Still photo film devlopd
370610,Of a width of 35 mm or more,8831,Developed cine film 35mm
370690,Other,8839,Developed cine film nes
370710,Sensitising emulsions,8821,"Chem photo goods,retail"
370790,Other,8821,"Chem photo goods,retail"
380110,Artificial graphite,59861,Artificial graphite/etc
380120,Colloidal or semicolloidal graphite,59861,Artificial graphite/etc
380130,Carbonaceous pastes for electrodes and similar pastes for furnace linings,59861,Artificial graphite/etc
380190,Other,59861,Artificial graphite/etc
380210,Activated carbon,59864,Activted carbon
380290,Other,59865,Activted nat minrl prods
380300,"Tall oil, whether or not refined.",59811,Tall oil
380400,"Residual lyes from the manufacture of wood pulp, whether or not concentrated, desugared or chemically treated, including lignin sulphonates, but excluding tall oil of heading 38.03.",59812,Residual wood pulp lyes
380510,"Gum, wood or sulphate turpentine oils",59813,Wood oils/turpentine/etc
380520,(-2006) Pine oil,59813,Wood oils/turpentine/etc
380590,Other,59813,Wood oils/turpentine/etc
380610,Rosin and resin acids,59814,Rosin/resin acid/oil/der
380620,"Salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts",59814,Rosin/resin acid/oil/der
380630,Ester gums,59814,Rosin/resin acid/oil/der
380690,Other,59814,Rosin/resin acid/oil/der
380700,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch.",59818,Wood tar/veg pitch etc
380810,(-2006) Insecticides,5911,Insecticides retail
380820,(-2006) Fungicides,5912,Fungicides retail
380830,"(-2006) Herbicides, antisprouting products and plantgrowth regulators",5913,Garden chemicals retail
380840,(-2006) Disinfectants,59141,Disinfectants retail
380890,(-2006) Other,59149,Pesticides retail pack
380910,With a basis of amylaceous substances,59891,Dye carrier/mordant/etc
380991,Of a kind used in the textile or like industries,59891,Dye carrier/mordant/etc
380992,Of a kind used in the paper or like industries,59891,Dye carrier/mordant/etc
380993,Of a kind used in the leather or like industries,59891,Dye carrier/mordant/etc
380999,(-1991) Other :-- Of a kind used in the leather or,59891,Dye carrier/mordant/etc
381010,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials",59896,Fluxes/pickling prep/etc
381090,Other,59896,Fluxes/pickling prep/etc
381111,Based on lead compounds,59721,Anti-knock preparations
381119,Other,59721,Anti-knock preparations
381121,Containing petroleum oils or oils obtained from bituminous minerals,59725,Lubricating oil additive
381129,Other,59725,Lubricating oil additive
381190,Other,59729,Oil substitute additives
381210,Prepared rubber accelerators,59863,Prep rubber accelerators
381220,Compound plasticisers for rubber or plastics,59893,Compound plasticizers
381230,Antioxidising preparations and other compound stabilisers for rubber or plastics,59893,Compound plasticizers
381300,Preparations and charges for fireextinguishers; charged fireextinguishing grenades.,59894,Fire extinguishr charges
381400,"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers.",53355,"Varnish solvents,thinner"
381511,With nickel or nickel compounds as the active substance,59881,Ni-based suppt catalysts
381512,With precious metal or precious metal compounds as the active substance,59883,Prec.metal supp catalyst
